"Id","SalePrice"
2850,271410.951407389
2851,225501.308706501
2852,221170.709124393
2853,229176.588494726
2854,146514.33562838
2855,192456.718973383
2856,197753.46279845
2857,173456.964489305
2858,200053.759917671
2859,135338.095284121
2860,130438.216625823
2861,121787.81508097
2862,184449.345375706
2863,123586.095617134
2864,239604.083041927
2865,138574.561676652
2866,149850.251546472
2867,95159.9944426939
2868,96678.0870579819
2869,120753.00362402
2870,135872.743860198
2871,93372.9968070252
2872,46924.3692510762
2873,109762.761664957
2874,139321.404102729
2875,115496.039981993
2876,150775.357536904
2877,133707.245417382
2878,177879.836038849
2879,134265.378279976
2880,99736.7614708462
2881,161825.14968648
2882,178729.483057356
2883,206811.159939311
2884,183776.734519988
2885,192603.420591734
2886,216534.093489819
2887,97949.418932231
2888,140351.527228779
2889,57057.4283894952
2890,75847.9654610284
2891,144090.566661831
2892,38244.5057266138
2893,71660.7597248375
2894,53976.008424441
2895,341351.56188429
2896,320698.749501578
2897,181363.249105709
2898,143557.650811498
2899,193110.665544657
2900,163132.789077966
2901,193281.342237147
2902,190407.376213258
2903,341434.661180147
2904,356340.179359919
2905,78373.9816544003
2906,188155.308512618
2907,104296.338084666
2908,135246.986632284
2909,139314.437853414
2910,80288.4328884358
2911,88398.3138065447
2912,146551.651331123
2913,90610.4787030924
2914,87983.2640623548
2915,95061.6833829268
2916,88324.5436503597
2917,155530.555824042
2918,123570.291200409
2919,195708.974568274
